country,year,gdp_millions,population,fossil_share_energy,fossil_share_elec,biofuel_consumption,biofuel_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy,hydro_consumption,hydro_share_energy,nuclear_consumption,nuclear_share_energy,other_renewable_consumption,other_renewables_share_energy,greenhouse_gas_emissions,energy_per_capita,primary_energy_consumption,per_capita_electricity,electricity_generation,green_energy_consumption,fossil_energy_consumption,renewable_share_energy
Kyrgyzstan,2014,25441.022,5814426.0,0.0,8.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,12576.968,73.128,2469.719,14.36,0.0,0.0,0.0
Kyrgyzstan,2020,0.0,6424880.0,0.0,8.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,10439.837,67.075,2516.779,16.17,0.0,0.0,0.0
Laos,2005,17208.611,5852969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2393.181,14.007,599.696,3.51,0.0,0.0,0.0
Laos,2014,35727.802,6691467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,7185.512,48.082,2261.089,15.13,0.0,0.0,0.0
Laos,2020,0.0,7319397.0,0.0,25.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,19671.4,143.983,5366.562,39.28,0.0,0.0,0.0
Latin America and Caribbean (Ember),2005,0.0,0.0,0.0,38.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.83,0.0,0.0,0.0,1142.68,0.0,0.0,
Latin America and Caribbean (Ember),2014,0.0,0.0,0.0,45.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.22,0.0,0.0,0.0,1512.87,0.0,0.0,
Latin America and Caribbean (Ember),2020,0.0,0.0,0.0,39.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.52,0.0,0.0,0.0,1615.9,0.0,0.0,
Latvia,2005,38221.836,2233165.0,79.081,30.488,0.031,0.066,0.0,0.0,0.135,0.287,9.524,20.281,0.0,0.0,0.134,0.286,0.83,21027.428,46.958,2203.151,4.92,9.824,37.135,20.920822862983943
Latvia,2014,41379.799,2011040.0,80.142,45.525,0.28,0.687,0.001,0.001,0.274,0.671,5.402,13.257,0.0,0.0,2.136,5.241,1.35,20261.896,40.747,2555.891,5.14,8.093,32.656,19.861584901955972
Latvia,2020,0.0,1897057.0,73.972,36.364,0.56,1.37,0.013,0.031,0.464,1.137,6.836,16.733,0.0,0.0,2.761,6.757,1.28,21535.734,40.855,3015.197,5.72,10.634,30.221,26.02863786562233
Lebanon,2005,52444.897,4643052.0,0.0,91.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,13477.188,62.575,2528.509,11.74,0.0,0.0,0.0
Lebanon,2014,94385.545,6274345.0,0.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,14662.743,91.999,2696.696,16.92,0.0,0.0,0.0
Lebanon,2020,0.0,5662924.0,0.0,93.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,18341.434,103.866,3441.685,19.49,0.0,0.0,0.0
Lesotho,2005,3870.538,1977428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1564.156,3.093,232.625,0.46,0.0,0.0,0.0
Lesotho,2014,5134.648,2095251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2074.063,4.346,248.18,0.52,0.0,0.0,0.0
Lesotho,2020,0.0,2254104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2092.531,4.717,221.818,0.5,0.0,0.0,0.0
Liberia,2005,2369.892,3266326.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,846.993,2.767,61.231,0.2,0.0,0.0,0.0
Liberia,2014,3843.632,4519410.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1071.928,4.844,61.955,0.28,0.0,0.0,0.0
Liberia,2020,0.0,5087591.0,0.0,40.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1030.046,5.24,174.935,0.89,0.0,0.0,0.0
Libya,2005,94523.187,5837994.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,39565.172,230.981,3650.226,21.31,0.0,0.0,0.0
Libya,2014,59998.892,6097767.0,0.0,99.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,37137.059,226.453,5816.883,35.47,0.0,0.0,0.0
Libya,2020,0.0,6653946.0,0.0,99.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,28032.594,186.527,4523.632,30.1,0.0,0.0,0.0
Lithuania,2005,54504.8,3373536.0,68.286,24.051,0.038,0.041,0.0,0.0,0.005,0.005,1.291,1.375,28.405,30.268,0.022,0.024,1.89,27817.504,93.843,4215.162,14.22,1.3559999999999999,64.082,1.4449665931396052
Lithuania,2014,68128.043,2994928.0,91.772,56.358,0.748,1.223,0.198,0.323,1.731,2.831,1.079,1.764,0.0,0.0,1.276,2.087,1.11,20422.297,61.163,1155.286,3.46,5.032,56.131,8.227196180697481
Lithuania,2020,0.0,2820269.0,88.201,43.267,1.195,1.7,0.338,0.481,4.075,5.797,0.789,1.123,0.0,0.0,1.896,2.698,1.19,24924.742,70.294,1606.23,4.53,8.293,62.0,11.797592966682789
Low-income countries,2005,0.0,451026810.0,0.0,46.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78,2042.138,921.059,233.733,105.42,0.0,0.0,0.0
Low-income countries,2014,0.0,579035766.0,0.0,32.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1479.34,856.591,210.885,122.11,0.0,0.0,0.0
Low-income countries,2020,0.0,680258922.0,0.0,30.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69,1230.78,837.249,196.572,133.72,0.0,0.0,0.0
Lower-middle-income countries,2005,0.0,2691406988.0,92.235,75.062,9.386,0.073,0.083,0.001,19.575,0.151,617.998,4.775,299.559,2.315,58.438,0.452,919.85,4808.833,12942.526,666.284,1793.24,705.48,11937.488,5.450867937217202
Lower-middle-income countries,2014,0.0,3099123675.0,91.905,77.088,35.685,0.197,16.259,0.09,104.435,0.577,833.183,4.6,342.67,1.892,133.892,0.739,1585.78,5844.012,18111.314,938.791,2909.43,1123.454,16645.191,6.203050756008095
Lower-middle-income countries,2020,0.0,3369707355.0,90.109,74.591,106.01,0.507,224.33,1.074,210.923,1.01,960.843,4.599,344.498,1.649,219.951,1.053,1912.82,6200.064,20892.402,1066.977,3595.4,1722.057,18825.846,8.242503662336194
Luxembourg,2005,24847.698,464868.0,98.832,93.731,0.0,0.0,0.051,0.096,0.15,0.285,0.266,0.506,0.0,0.0,0.147,0.28,1.55,113049.227,52.553,7206.347,3.35,0.614,51.939,1.1683443380967784
Luxembourg,2014,30743.88,556075.0,95.641,79.058,0.797,1.801,0.257,0.58,0.216,0.489,0.292,0.66,0.0,0.0,0.368,0.831,0.78,79619.141,44.274,3434.789,1.91,1.9300000000000002,42.344,4.35921759949406
Luxembourg,2020,0.0,630401.0,89.119,20.492,1.632,4.029,0.424,1.046,0.922,2.277,0.241,0.594,0.0,0.0,1.188,2.935,0.24,64241.789,40.498,1935.276,1.22,4.407,36.092,10.882018865129144
Macao,2005,0.0,488628.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,19636.117,9.595,3888.439,1.9,0.0,0.0,0.0
Macao,2014,0.0,604163.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,18849.732,11.388,993.109,0.6,0.0,0.0,0.0
Macao,2020,0.0,676287.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,20649.154,13.965,828.051,0.56,0.0,0.0,0.0
Madagascar,2005,23144.978,18792174.0,0.0,42.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,520.999,9.791,59.067,1.11,0.0,0.0,0.0
Madagascar,2014,31415.409,24215980.0,0.0,54.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,635.025,15.378,81.351,1.97,0.0,0.0,0.0
Madagascar,2020,0.0,28225182.0,0.0,65.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,447.504,12.631,69.796,1.97,0.0,0.0,0.0
Malawi,2005,12058.077,12755647.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,564.417,7.2,119.947,1.53,0.0,0.0,0.0
Malawi,2014,19988.98,16477972.0,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,605.315,9.974,134.118,2.21,0.0,0.0,0.0
Malawi,2020,0.0,19377058.0,0.0,12.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,503.257,9.752,88.249,1.71,0.0,0.0,0.0
Malaysia,2005,397908.673,25923540.0,97.714,93.292,0.0,0.0,0.0,0.0,0.0,0.0,17.201,2.06,0.0,0.0,1.891,0.226,54.15,32213.139,835.079,3795.392,98.39,19.092,815.987,2.286250761903964
Malaysia,2014,638408.589,30606454.0,96.12,90.296,3.487,0.318,0.615,0.056,0.0,0.0,36.269,3.304,0.0,0.0,2.212,0.202,84.89,35862.223,1097.615,4818.265,147.47,42.583,1055.032,3.87959348223193
Malaysia,2020,0.0,33199988.0,92.358,81.962,9.193,0.769,5.149,0.431,0.0,0.0,73.335,6.136,0.0,0.0,3.653,0.306,97.09,35997.363,1195.112,5099.701,169.31,91.33,1103.781,7.641961590210792
Maldives,2005,0.0,307023.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,9621.824,2.954,553.704,0.17,0.0,0.0,0.0
Maldives,2014,0.0,416746.0,0.0,98.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,21157.406,8.817,1223.767,0.51,0.0,0.0,0.0
Maldives,2020,0.0,514451.0,0.0,93.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,17308.588,8.904,1185.73,0.61,0.0,0.0,0.0
Mali,2005,16700.208,13180556.0,0.0,37.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,378.32,4.986,59.178,0.78,0.0,0.0,0.0
Mali,2014,22278.943,17551824.0,0.0,36.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,899.235,15.783,134.459,2.36,0.0,0.0,0.0
Mali,2020,0.0,21224042.0,0.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1142.883,24.257,150.772,3.2,0.0,0.0,0.0
Malta,2005,8894.058,410217.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,50493.625,20.713,5460.524,2.24,0.0,0.0,0.0
Malta,2014,11795.842,446449.0,0.0,96.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,59933.559,26.757,5039.769,2.25,0.0,0.0,0.0
Malta,2020,0.0,515364.0,0.0,88.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,72065.461,37.14,4171.809,2.15,0.0,0.0,0.0
Martinique,2005,0.0,400375.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,23872.316,9.558,3496.722,1.4,0.0,0.0,0.0
Martinique,2014,0.0,384393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Martinique,2020,0.0,370399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24263.932,8.987,0.0,0.0,0.0,0.0,0.0
Mauritania,2005,6728.917,3012363.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2206.716,6.647,165.983,0.5,0.0,0.0,0.0
Mauritania,2014,12165.303,3843181.0,0.0,77.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2994.487,11.508,254.997,0.98,0.0,0.0,0.0
Mauritania,2020,0.0,4498605.0,0.0,72.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3884.775,17.476,393.455,1.77,0.0,0.0,0.0
Mauritius,2005,18300.744,1258050.0,0.0,71.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,14451.097,18.18,1701.045,2.14,0.0,0.0,0.0
Mauritius,2014,23718.519,1292112.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,17609.402,22.753,2166.995,2.8,0.0,0.0,0.0
Mauritius,2020,0.0,1297830.0,0.0,79.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,19245.18,24.977,2111.216,2.74,0.0,0.0,0.0
Mexico,2005,1427076.809,105442400.0,93.424,77.262,0.97,0.048,0.026,0.001,0.054,0.003,79.344,3.929,29.689,1.47,22.733,1.126,114.69,19153.719,2019.614,2194.279,231.37,103.127,1886.799,5.106272782818895
Mexico,2014,1851266.171,118755888.0,92.386,76.994,1.837,0.082,0.599,0.027,17.409,0.782,105.364,4.73,25.157,1.129,19.226,0.863,129.07,18757.031,2227.508,2443.584,290.19,144.435,2057.915,6.484151796536758
Mexico,2020,0.0,125998296.0,89.626,75.406,2.951,0.143,41.589,2.015,51.745,2.507,70.74,3.427,28.17,1.365,18.945,0.918,136.31,16382.68,2064.19,2583.527,325.52,185.96999999999997,1850.049,9.009345069979021
"Mexico, Chile, and other OECD Americas (EIA)",2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.847,0.0,0.0,0.0,0.0,0.0
"Mexico, Chile, and other OECD Americas (EIA)",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.533,0.0,0.0,0.0,0.0,0.0
"Mexico, Chile, and other OECD Americas (EIA)",2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.43,0.0,0.0,0.0,0.0,0.0
Micronesia (country),2005,0.0,110957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437.15,0.492,0.0,0.0,0.0,0.0,0.0
Micronesia (country),2014,0.0,109039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181.367,0.674,0.0,0.0,0.0,0.0,0.0
Micronesia (country),2020,0.0,112119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6445.422,0.723,0.0,0.0,0.0,0.0,0.0
Middle Africa (EI),2005,0.0,0.0,67.568,0.0,0.0,0.0,0.004,0.003,0.0,0.0,41.506,32.411,0.0,0.0,0.022,0.017,0.0,0.0,128.06,0.0,16.533,41.532,86.528,32.43167265344369
Middle Africa (EI),2014,0.0,0.0,78.027,0.0,0.0,0.0,0.077,0.03,0.0,0.0,56.191,21.842,0.0,0.0,0.262,0.102,0.0,0.0,257.266,0.0,31.325,56.53,200.736,21.973366088017848
Middle Africa (EI),2020,0.0,0.0,66.795,0.0,0.0,0.0,0.184,0.071,0.023,0.009,85.968,33.061,0.0,0.0,0.167,0.064,0.0,0.0,260.032,0.0,43.69,86.342,173.689,33.20437484617278
Middle East (EI),2005,0.0,0.0,98.913,96.337,0.182,0.003,0.0,0.0,0.246,0.004,68.487,1.08,0.0,0.0,0.016,0.0,0.0,0.0,6343.138,0.0,658.475,68.931,6274.206,1.0867018816238903
Middle East (EI),2014,0.0,0.0,99.26,97.599,0.127,0.001,3.541,0.038,0.691,0.007,54.029,0.574,10.579,0.112,0.683,0.007,0.0,0.0,9413.472,0.0,1082.985,59.071000000000005,9343.822,0.6275155436803764
Middle East (EI),2020,0.0,0.0,98.574,95.766,0.588,0.006,38.324,0.38,7.041,0.07,76.694,0.761,20.053,0.199,0.965,0.01,0.0,0.0,10072.886,0.0,1297.89,123.61200000000001,9929.221,1.2271756078645188
Middle East (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6885.245,0.0,0.0,0.0,0.0,0.0
Middle East (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10387.531,0.0,0.0,0.0,0.0,0.0
Middle East (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10398.515,0.0,0.0,0.0,0.0,0.0
Middle East (Ember),2005,0.0,0.0,0.0,95.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.28,0.0,0.0,0.0,643.32,0.0,0.0,
Middle East (Ember),2014,0.0,0.0,0.0,97.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.74,0.0,0.0,0.0,1034.27,0.0,0.0,
Middle East (Ember),2020,0.0,0.0,0.0,95.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.66,0.0,0.0,0.0,1200.31,0.0,0.0,
Middle East (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Middle East (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Moldova,2005,16157.47,4001380.0,0.0,93.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,10069.241,40.291,1491.985,5.97,0.0,0.0,0.0
Moldova,2014,20658.52,3338338.0,0.0,93.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,12760.212,42.598,1614.576,5.39,0.0,0.0,0.0
Moldova,2020,0.0,3084848.0,0.0,94.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,13070.765,40.321,2003.34,6.18,0.0,0.0,0.0
Mongolia,2005,12547.452,2559258.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,17428.029,44.603,1289.436,3.3,0.0,0.0,0.0
Mongolia,2014,36271.698,2902826.0,0.0,95.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,19699.537,57.184,1746.574,5.07,0.0,0.0,0.0
Mongolia,2020,0.0,3294340.0,0.0,89.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,20376.916,67.128,2039.862,6.72,0.0,0.0,0.0
Montenegro,2005,5587.146,632885.0,0.0,34.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,4534.789,2.87,0.0,0.0,
Montenegro,2014,10205.667,634301.0,0.0,44.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,20434.42,12.962,4997.627,3.17,0.0,0.0,0.0
Montenegro,2020,0.0,629058.0,0.0,47.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,17942.342,11.287,5389.01,3.39,0.0,0.0,0.0
Montserrat,2005,0.0,4717.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,35542.004,0.168,4239.983,0.02,0.0,0.0,0.0
Montserrat,2014,0.0,5075.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,42027.945,0.213,3940.887,0.02,0.0,0.0,0.0
Montserrat,2020,0.0,4526.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,25413.51,0.115,2209.457,0.01,0.0,0.0,0.0
Morocco,2005,173624.639,30431898.0,97.921,93.713,0.0,0.0,0.0,0.0,0.591,0.366,2.762,1.712,0.0,0.0,0.0,0.0,13.16,5301.474,161.334,616.787,18.77,3.3529999999999998,157.981,2.07829719711902
Morocco,2014,262911.197,34248608.0,95.554,86.986,0.0,0.0,0.0,0.0,5.212,2.401,4.436,2.044,0.0,0.0,0.0,0.0,17.64,6336.756,217.025,809.96,27.74,9.648,207.377,4.445570786775717
Morocco,2020,0.0,36688768.0,92.374,81.709,0.0,0.0,3.992,1.661,12.06,5.017,2.279,0.948,0.0,0.0,0.0,0.0,23.84,6551.416,240.363,1046.097,38.38,18.331,222.034,7.626381764248241
Mozambique,2005,20658.225,20211124.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2189.541,44.253,652.611,13.19,0.0,0.0,0.0
Mozambique,2014,24796.994,26038704.0,0.0,6.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2987.178,77.782,674.765,17.57,0.0,0.0,0.0
Mozambique,2020,0.0,31178242.0,0.0,18.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2248.653,70.109,620.304,19.34,0.0,0.0,0.0
Myanmar,2005,142039.122,47724472.0,0.0,45.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1642.795,78.402,121.95,5.82,0.0,0.0,0.0
Myanmar,2014,247629.414,51072436.0,0.0,35.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,2368.495,120.965,273.729,13.98,0.0,0.0,0.0
Myanmar,2020,0.0,53423200.0,0.0,51.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,3183.105,170.052,441.007,23.56,0.0,0.0,0.0
Namibia,2005,14023.657,1962874.0,0.0,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,8329.664,16.35,855.888,1.68,0.0,0.0,0.0
Namibia,2014,21637.73,2243008.0,0.0,1.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,9735.818,21.838,677.661,1.52,0.0,0.0,0.0
Namibia,2020,0.0,2489099.0,0.0,3.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8960.352,22.303,783.416,1.95,0.0,0.0,0.0
Nauru,2005,0.0,10337.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,31064.385,0.321,2902.196,0.03,0.0,0.0,0.0
Nauru,2014,0.0,10965.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,28475.137,0.312,1823.985,0.02,0.0,0.0,0.0
Nauru,2020,0.0,12339.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,21142.482,0.261,3241.754,0.04,0.0,0.0,0.0
Nepal,2005,46375.899,26285112.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,678.475,17.834,95.111,2.5,0.0,0.0,0.0
Nepal,2014,68540.932,27462110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1099.445,30.193,137.644,3.78,0.0,0.0,0.0
Nepal,2020,0.0,29348626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1677.797,49.241,215.683,6.33,0.0,0.0,0.0
Netherlands,2005,663883.94,16261834.0,96.934,88.503,0.0,0.0,0.098,0.009,5.919,0.532,0.252,0.023,10.984,0.988,16.844,1.514,53.75,68395.852,1112.242,6129.69,99.68,23.113,1078.145,2.078054955666123
Netherlands,2014,745517.679,16954080.0,95.167,84.751,4.349,0.428,2.126,0.209,15.706,1.545,0.303,0.03,10.636,1.047,16.003,1.575,55.25,59946.082,1016.331,6088.21,103.22,38.486999999999995,967.208,3.7868568409307595
Netherlands,2020,0.0,17434562.0,88.818,69.998,9.257,0.936,22.503,2.276,40.124,4.058,0.121,0.012,10.301,1.042,28.243,2.857,48.51,56705.539,988.636,7042.907,122.79,100.24799999999999,878.087,10.140031315873586
Netherlands Antilles,2005,0.0,295966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197188.469,58.361,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.754,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.135,0.0,0.0,0.0,0.0,0.0
